syn_head_id	syn_rel_id	syn_tail_id
75182	3	82689
75182	3	82705
75182	3	82745
75182	3	82754
75182	3	82862
75182	3	82917
75182	3	82956
75182	3	82966
75182	3	83019
75182	3	83057
75182	3	83067
75182	3	83092
75182	3	83173
75182	3	83190
75182	3	83192
75182	3	83197
75182	3	83409
75182	3	83478
75182	3	83660
75182	3	83687
75182	3	83700
75182	3	83708
75182	3	83770
75182	3	83777
75185	3	81341
75185	3	82014
75185	3	82016
75185	3	82080
75185	3	83204
75192	3	80822
75192	3	80936
75192	3	81270
75192	3	81417
75192	3	81845
75192	3	81934
75192	3	82361
75192	3	82914
75192	3	83020
75192	3	83265
75192	3	83318
75192	3	83329
75192	3	83537
75192	3	83556
75192	3	83581
75192	3	83640
75209	3	80491
75209	3	80517
75209	3	80570
75209	3	80573
75209	3	80597
75209	3	80633
75209	3	81061
75209	3	81126
75209	3	81549
75209	3	81903
75209	3	81930
75209	3	81957
75209	3	82028
75209	3	82104
75209	3	82390
75209	3	82951
75209	3	83127
75209	3	83226
75209	3	83368
75209	3	83448
75213	3	81465
75217	3	80519
75217	3	80577
75217	3	80584
75217	3	80634
75217	3	81574
75217	3	81891
75217	3	81943
75217	3	81961
75233	3	83236
75236	3	80733
75236	3	81197
75236	3	81298
75236	3	81315
75236	3	81909
75236	3	82055
75236	3	82316
75236	3	82458
75236	3	82737
75236	3	82958
75236	3	83659
75236	3	83754
75242	3	81534
75242	3	83126
75245	3	81992
75245	3	82584
75245	3	83695
75250	3	80649
75250	3	81178
75250	3	82024
75250	3	82055
75250	3	83624
75250	3	83623
75250	3	83669
75251	3	80492
75251	3	80805
75262	3	83378
75267	3	82030
75268	3	73364
75271	3	82417
75305	3	81442
75314	3	82893
75314	3	82927
75315	3	80863
75315	3	82436
75315	3	82838
75320	3	82783
75324	3	82939
75326	3	80673
75326	3	80830
75326	3	80853
75326	3	80921
75326	3	81208
75326	3	81337
75326	3	81648
75326	3	81760
75326	3	81812
75326	3	82022
75326	3	82133
75326	3	82135
75326	3	82369
75326	3	82377
75326	3	82376
75326	3	82375
75326	3	82374
75326	3	82541
75328	3	80516
75328	3	80603
75328	3	80984
75328	3	83446
75328	3	83626
75329	3	81605
75353	3	82773
75355	3	82342
75355	3	82913
75355	3	83218
75355	3	83767
75362	3	82711
75366	3	80519
75366	3	80590
75366	3	80613
75366	3	80630
75366	3	80651
75366	3	80659
75366	3	80677
75366	3	80686
75366	3	80693
75366	3	80710
75366	3	80718
75366	3	80719
75366	3	80746
75366	3	80752
75366	3	80767
75366	3	80781
75366	3	80799
75366	3	80800
75366	3	80847
75366	3	80854
75366	3	80940
75366	3	80943
75366	3	80951
75366	3	81017
75366	3	81023
75366	3	81034
75366	3	81038
75366	3	81076
75366	3	81108
75366	3	81121
75366	3	81123
75366	3	81175
75366	3	81186
75366	3	81200
75366	3	81215
75366	3	81261
75366	3	81274
75366	3	81310
75366	3	81382
75366	3	81475
75366	3	81507
75366	3	81508
75366	3	81546
75366	3	81552
75366	3	81580
75366	3	81621
75366	3	81642
75366	3	81643
75366	3	81686
75366	3	81766
75366	3	81805
75366	3	81855
75366	3	81877
75366	3	81905
75366	3	81953
75366	3	81984
75366	3	82005
75366	3	82042
75366	3	82048
75366	3	82113
75366	3	82130
75366	3	82154
75366	3	82165
75366	3	82220
75366	3	82227
75366	3	82232
75366	3	82278
75366	3	82292
75366	3	82306
75366	3	82389
75366	3	82446
75366	3	82451
75366	3	82468
75366	3	82476
75366	3	82526
75366	3	82542
75366	3	82567
75366	3	82590
75366	3	82637
75366	3	82672
75366	3	82693
75366	3	82724
75366	3	82804
75366	3	82844
75366	3	82850
75366	3	82864
75366	3	82870
75366	3	82873
75366	3	82888
75366	3	82894
75366	3	82905
75366	3	82915
75366	3	82922
75366	3	82946
75366	3	82972
75366	3	82981
75366	3	82992
75366	3	83001
75366	3	83028
75366	3	83050
75366	3	83066
75366	3	83068
75366	3	83072
75366	3	83075
75366	3	83074
75366	3	83088
75366	3	83097
75366	3	83111
75366	3	83141
75366	3	83143
75366	3	83174
75366	3	83194
75366	3	83199
75366	3	83274
75366	3	83273
75366	3	83272
75366	3	83275
75366	3	83290
75366	3	83324
75366	3	83346
75366	3	83347
75366	3	83354
75366	3	83384
75366	3	83496
75366	3	83503
75366	3	83512
75366	3	83533
75366	3	83542
75366	3	83553
75366	3	83572
75366	3	83601
75366	3	83612
75366	3	83696
75373	3	81450
75382	3	80693
75382	3	80781
75382	3	81335
75382	3	81766
75382	3	82084
75382	3	82113
75382	3	82306
75382	3	82697
75382	3	82714
75382	3	83259
75382	3	83314
75382	3	83418
75382	3	83569
75382	3	83601
75382	3	83704
75386	3	81740
75407	3	80502
75408	3	81030
75408	3	82818
75418	3	82310
75419	3	81322
75419	3	82661
75434	3	80527
75434	3	83076
75447	3	81314
75457	3	81303
75471	3	80612
75485	3	82622
75502	3	82784
75507	3	81082
75507	3	81196
75507	3	82893
75507	3	83285
75509	3	80601
75509	3	81162
75509	3	82066
75509	3	83058
75509	3	83520
75509	3	83716
75525	3	82553
75539	3	81778
75539	3	81871
75541	3	80737
75541	3	81926
75541	3	82293
75542	3	80696
75548	3	81557
75548	3	83339
75551	3	81056
75551	3	83158
75591	3	81765
75591	3	82455
75598	3	80503
75598	3	80504
75598	3	80505
75598	3	81513
75598	3	81902
75598	3	82631
75598	3	82632
75598	3	82779
75613	3	80517
75613	3	80573
75613	3	80597
75613	3	80633
75613	3	81061
75613	3	81126
75613	3	81205
75613	3	81359
75613	3	81549
75613	3	81930
75613	3	82015
75613	3	82028
75613	3	82351
75613	3	82390
75613	3	82494
75613	3	82527
75613	3	82640
75613	3	82658
75613	3	82757
75613	3	82977
75613	3	83033
75613	3	83127
75613	3	83128
75613	3	83226
75613	3	83322
75613	3	83368
75613	3	83448
75613	3	83467
75613	3	83526
75618	3	80802
75644	3	77185
75740	3	81353
75740	3	82118
75740	3	82719
75740	3	82997
75740	3	83538
75742	3	82768
75745	3	81214
75745	3	81213
75745	3	81383
75745	3	81775
75745	3	82589
75745	3	83410
75757	3	80816
75757	3	81201
75757	3	81427
75757	3	81462
75757	3	81587
75757	3	81635
75757	3	81655
75757	3	81659
75757	3	81850
75757	3	81934
75757	3	82062
75757	3	82155
75757	3	82187
75757	3	82200
75757	3	82634
75757	3	82717
75757	3	82985
75757	3	83251
75757	3	83558
75761	3	81557
75761	3	82020
75761	3	83221
75766	3	80631
75776	3	83193
75788	3	83157
75792	3	80587
75792	3	80588
75792	3	80611
75792	3	80627
75792	3	80798
75792	3	81052
75792	3	81187
75792	3	81253
75792	3	81312
75792	3	81490
75792	3	81673
75792	3	81782
75792	3	81861
75792	3	81916
75792	3	81938
75792	3	82072
75792	3	82268
75792	3	82337
75792	3	82464
75792	3	82730
75792	3	82979
75792	3	82988
75792	3	83006
75792	3	83079
75792	3	83124
75792	3	83156
75792	3	83309
75792	3	83663
75794	3	80519
75794	3	80544
75794	3	80577
75794	3	80584
75794	3	80634
75794	3	80648
75794	3	81574
75794	3	81569
75794	3	81891
75794	3	81943
75794	3	81961
75843	3	83711
75844	3	80481
75844	3	80495
75844	3	80528
75844	3	80534
75844	3	80551
75844	3	80617
75844	3	80641
75844	3	80646
75844	3	80775
75844	3	80858
75844	3	80871
75844	3	80913
75844	3	80942
75844	3	81003
75844	3	81024
75844	3	81038
75844	3	81057
75844	3	81072
75844	3	81116
75844	3	81195
75844	3	81265
75844	3	81293
75844	3	81351
75844	3	81409
75844	3	81414
75844	3	81439
75844	3	81461
75844	3	81486
75844	3	81500
75844	3	81516
75844	3	81522
75844	3	81557
75844	3	81669
75844	3	81680
75844	3	81696
75844	3	81704
75844	3	81849
75844	3	81878
75844	3	81883
75844	3	81890
75844	3	81983
75844	3	82018
75844	3	82069
75844	3	82103
75844	3	82189
75844	3	82208
75844	3	82272
75844	3	82301
75844	3	82327
75844	3	82355
75844	3	82364
75844	3	82441
75844	3	82474
75844	3	82481
75844	3	82510
75844	3	82511
75844	3	82664
75844	3	82687
75844	3	82669
75844	3	82703
75844	3	82802
75844	3	82803
75844	3	82809
75844	3	82822
75844	3	82889
75844	3	82904
75844	3	82929
75844	3	82964
75844	3	82993
75844	3	83049
75844	3	83089
75844	3	83103
75844	3	83119
75844	3	83123
75844	3	83132
75844	3	83133
75844	3	83137
75844	3	83153
75844	3	83196
75844	3	83267
75844	3	83279
75844	3	83313
75844	3	83359
75844	3	83401
75844	3	83481
75844	3	83507
75844	3	83607
75844	3	83651
75844	3	83653
75844	3	83668
75844	3	83728
75844	3	83745
75853	3	82986
75873	3	83225
75878	3	82605
75878	3	83662
75884	3	81962
75902	3	82447
75903	3	82529
75917	3	80704
75917	3	81402
75917	3	81404
75917	3	81427
75917	3	81687
75917	3	81947
75917	3	82047
75917	3	82078
75917	3	82102
75917	3	82108
75917	3	82145
75917	3	82184
75917	3	82326
75917	3	82373
75917	3	82427
75917	3	82477
75917	3	82517
75917	3	82592
75917	3	82731
75917	3	82928
75917	3	83077
75917	3	83152
75917	3	83175
75917	3	83343
75917	3	83398
75917	3	83407
75917	3	83451
75917	3	83506
75917	3	83578
75917	3	83598
75917	3	83706
75921	3	80754
75921	3	80925
75921	3	81835
75924	3	80703
75924	3	80768
75924	3	80881
75924	3	80996
75924	3	81143
75924	3	81407
75924	3	81430
75924	3	81817
75924	3	81868
75924	3	82119
75924	3	82262
75924	3	82334
75924	3	82418
75924	3	82525
75924	3	82566
75924	3	82595
75924	3	82695
75924	3	82759
75924	3	82805
75924	3	83291
75924	3	83585
75924	3	83635
75924	3	83661
75924	3	83692
75933	3	80890
75933	3	80919
75933	3	83753
75942	3	80840
75942	3	81113
75942	3	81168
75942	3	81695
75942	3	82036
75942	3	82346
75942	3	83146
75942	3	83159
75942	3	83237
75942	3	83365
75942	3	83383
75965	3	82704
75968	3	81379
75968	3	81463
75968	3	81613
75968	3	81770
75968	3	82003
75968	3	82096
75968	3	82430
75968	3	82528
75968	3	82600
75968	3	82601
75968	3	82883
75968	3	83117
75969	3	80903
75969	3	80904
75969	3	83529
75987	3	83455
75992	3	81980
75995	3	81209
75995	3	81792
75995	3	81796
75995	3	82338
76004	3	83679
76007	3	81450
76007	3	83159
76008	3	80888
76008	3	83578
76027	3	81826
76034	3	82112
76040	3	82313
76043	3	82902
76043	3	83069
76051	3	81550
76051	3	82423
76051	3	82534
76051	3	82955
76051	3	83298
76052	3	81958
76052	3	82277
76052	3	82350
76052	3	82395
76078	3	80643
76078	3	80868
76078	3	81699
76078	3	83049
76084	3	80521
76084	3	80629
76084	3	80751
76084	3	80838
76084	3	80846
76084	3	80851
76084	3	80918
76084	3	80964
76084	3	81022
76084	3	81037
76084	3	81352
76084	3	81396
76084	3	81406
76084	3	81625
76084	3	81973
76084	3	82129
76084	3	82195
76084	3	82224
76084	3	82296
76084	3	82597
76084	3	82732
76084	3	82760
76084	3	82902
76084	3	82990
76084	3	82989
76084	3	83069
76084	3	83086
76084	3	83176
76084	3	83206
76084	3	83222
76084	3	83301
76084	3	83543
76084	3	83655
76084	3	83658
76098	3	80482
76152	3	81147
76152	3	81148
76156	3	80643
76156	3	81401
76156	3	81495
76156	3	82565
76156	3	82752
76156	3	83224
76156	3	83234
76156	3	83263
76156	3	83443
76156	3	83701
76156	3	83719
76169	3	81767
76169	3	81956
76169	3	82063
76169	3	82101
76169	3	82982
76169	3	83003
76169	3	83595
76177	3	80678
76177	3	80818
76177	3	81773
76177	3	83271
76178	3	80515
76178	3	80697
76178	3	80873
76178	3	80921
76178	3	80988
76178	3	81019
76178	3	81139
76178	3	81127
76178	3	81164
76178	3	81258
76178	3	81325
76178	3	81365
76178	3	81509
76178	3	81524
76178	3	81581
76178	3	81846
76178	3	81867
76178	3	81948
76178	3	82054
76178	3	82081
76178	3	82097
76178	3	82100
76178	3	82162
76178	3	82269
76178	3	82270
76178	3	82406
76178	3	82831
76178	3	82911
76178	3	83014
76178	3	83082
76178	3	83102
76178	3	83106
76178	3	83212
76178	3	83248
76178	3	83264
76178	3	83333
76178	3	83335
76178	3	83340
76178	3	83437
76178	3	83540
76178	3	83549
76178	3	83557
76178	3	83580
76178	3	83617
76178	3	83652
76178	3	83732
76178	3	83759
76178	3	83772
76183	3	80632
76183	3	80763
76183	3	81010
76183	3	81031
76183	3	81499
76183	3	81544
76183	3	81575
76183	3	81655
76183	3	81816
76183	3	82439
76183	3	82544
76183	3	82552
76183	3	82927
76183	3	83034
76183	3	83488
76247	3	81604
76247	3	83095
76253	3	82027
76253	3	82846
76285	3	81283
76300	3	80608
76300	3	83561
76328	3	80592
76328	3	80664
76328	3	82443
76328	3	82765
76330	3	81083
76330	3	73133
76330	3	82791
76331	3	80740
76331	3	80887
76331	3	81050
76332	3	80825
76382	3	80872
76410	3	80485
76410	3	80500
76410	3	80538
76410	3	80541
76410	3	80558
76410	3	80654
76410	3	80662
76410	3	80731
76410	3	80760
76410	3	80765
76410	3	80824
76410	3	80831
76410	3	80852
76410	3	80947
76410	3	80956
76410	3	80963
76410	3	80966
76410	3	80968
76410	3	80982
76410	3	81027
76410	3	81053
76410	3	81059
76410	3	81069
76410	3	81104
76410	3	81115
76410	3	81125
76410	3	81179
76410	3	81185
76410	3	81256
76410	3	81291
76410	3	81347
76410	3	81383
76410	3	81444
76410	3	81554
76410	3	81588
76410	3	81645
76410	3	81657
76410	3	81674
76410	3	81767
76410	3	81802
76410	3	81808
76410	3	81829
76410	3	81907
76410	3	81906
76410	3	81970
76410	3	81989
76410	3	82156
76410	3	82271
76410	3	82275
76410	3	82284
76410	3	82286
76410	3	82289
76410	3	82362
76410	3	82426
76410	3	82488
76410	3	82498
76410	3	82532
76410	3	82600
76410	3	82629
76410	3	82776
76410	3	82795
76410	3	82836
76410	3	82854
76410	3	82967
76410	3	83041
76410	3	83054
76410	3	83080
76410	3	83085
76410	3	83099
76410	3	83135
76410	3	83164
76410	3	83256
76410	3	83289
76410	3	83565
76410	3	83584
76410	3	83595
76410	3	83596
76410	3	83618
76410	3	83738
76410	3	83768
76416	3	80978
76416	3	81617
76416	3	82285
76416	3	82572
76416	3	83510
76416	3	83588
76416	3	83614
76416	3	83675
76423	3	82453
76424	3	81799
76424	3	81870
76424	3	82339
76424	3	83069
76426	3	81290
76430	3	82509
76430	3	83609
76430	3	83681
76483	3	81304
76485	3	81791
76485	3	81979
76485	3	82633
76485	3	82649
76485	3	82727
76485	3	83045
76485	3	83185
76485	3	83432
76511	3	80549
76511	3	81174
76511	3	82728
76516	3	81901
76520	3	81951
76520	3	83416
76578	3	82957
76587	3	81709
76587	3	82056
76587	3	82154
76587	3	83097
76600	3	82079
76603	3	82968
76648	3	82117
76669	3	81505
76669	3	82980
76711	3	81525
76711	3	82324
76711	3	82897
76711	3	83061
76711	3	83078
76722	3	81963
76728	3	77044
76728	3	82413
76744	3	83457
76753	3	80548
76753	3	80648
76753	3	80878
76753	3	81207
76753	3	81294
76753	3	81385
76753	3	81440
76753	3	81480
76753	3	81736
76753	3	81989
76753	3	82074
76753	3	82225
76753	3	82290
76753	3	82305
76753	3	82311
76753	3	82422
76753	3	82513
76753	3	82635
76753	3	82735
76753	3	82963
76753	3	83055
76753	3	83063
76753	3	83062
76753	3	83282
76753	3	83317
76753	3	83390
76753	3	83424
76753	3	83431
76753	3	83430
76753	3	83445
76753	3	83453
76753	3	83536
76753	3	83568
76753	3	83648
76753	3	83709
76753	3	83738
76762	3	81576
76762	3	81834
76762	3	82699
76772	3	80928
76772	3	80933
76772	3	81328
76772	3	81329
76772	3	81330
76772	3	81377
76772	3	81387
76772	3	81389
76772	3	81719
76772	3	81724
76772	3	82709
76806	3	80821
76818	3	82949
76842	3	81279
76846	3	80663
76846	3	80971
76846	3	82126
76846	3	82145
76846	3	82149
76846	3	82358
76846	3	82978
76846	3	83125
76846	3	83391
76852	3	82612
76896	3	82429
76914	3	80713
76914	3	80985
76914	3	81046
76914	3	81474
76914	3	81756
76914	3	81988
76914	3	82039
76914	3	82388
76914	3	82855
76914	3	82892
76914	3	82910
76914	3	83107
76914	3	83166
76918	3	80880
76918	3	81015
76918	3	81067
76918	3	81079
76918	3	81111
76918	3	81219
76918	3	81364
76918	3	81363
76918	3	81360
76918	3	81400
76918	3	81494
76918	3	81594
76918	3	81701
76918	3	81811
76918	3	81846
76918	3	82094
76918	3	82115
76918	3	82657
76918	3	82691
76918	3	82707
76918	3	82712
76918	3	82718
76918	3	82969
76918	3	83148
76918	3	83192
76952	3	83456
76952	3	83523
76952	3	83564
76954	3	81217
76965	3	81346
76965	3	81992
76965	3	83462
76965	3	83468
76975	3	80655
76975	3	80700
76975	3	80796
76975	3	80834
76975	3	80842
76975	3	80892
76975	3	81078
76975	3	81113
76975	3	81219
76975	3	81227
76975	3	81418
76975	3	81451
76975	3	81494
76975	3	81521
76975	3	81535
76975	3	81649
76975	3	81734
76975	3	81797
76975	3	81832
76975	3	81919
76975	3	82115
76975	3	82121
76975	3	82401
76975	3	82402
76975	3	82415
76975	3	82459
76975	3	82557
76975	3	82591
76975	3	82707
76975	3	83162
76975	3	83211
76975	3	83223
76975	3	83237
76975	3	83321
76975	3	83365
76975	3	83591
76975	3	83628
76975	3	83632
76975	3	83644
76975	3	83722
76975	3	83721
76975	3	83766
76976	3	83649
77010	3	80556
77010	3	81098
77010	3	81268
77010	3	81639
77010	3	81733
77010	3	82516
77010	3	82559
77010	3	82682
77010	3	83341
77010	3	83566
77038	3	81011
77038	3	81496
77038	3	81565
77038	3	81593
77038	3	82216
77038	3	82442
77038	3	82913
77038	3	83093
77038	3	83139
77038	3	83222
77038	3	83229
77038	3	83262
77038	3	83638
77038	3	83711
77040	3	83035
77047	3	82196
77057	3	80674
77057	3	81587
77057	3	81801
77057	3	82361
77057	3	83261
77065	3	83654
77079	3	80489
77079	3	80493
77079	3	80494
77079	3	80507
77079	3	80563
77079	3	80564
77079	3	80571
77079	3	80578
77079	3	80579
77079	3	80797
77079	3	80877
77079	3	80983
77079	3	81051
77079	3	81075
77079	3	81087
77079	3	81088
77079	3	81092
77079	3	81228
77079	3	81229
77079	3	81242
77079	3	81244
77079	3	81246
77079	3	81287
77079	3	81289
77079	3	81288
77079	3	81305
77079	3	81309
77079	3	81316
77079	3	81331
77079	3	81327
77079	3	81388
77079	3	81390
77079	3	81392
77079	3	81393
77079	3	81394
77079	3	81395
77079	3	81464
77079	3	81492
77079	3	81538
77079	3	81602
77079	3	81601
77079	3	81600
77079	3	81599
77079	3	81598
77079	3	81597
77079	3	81638
77079	3	81735
77079	3	81755
77079	3	81864
77079	3	81929
77079	3	81941
77079	3	81994
77079	3	82009
77079	3	82183
77079	3	82291
77079	3	73009
77079	3	82503
77079	3	82610
77079	3	82679
77079	3	82767
77079	3	82788
77079	3	82787
77079	3	82786
77079	3	82789
77079	3	82790
77079	3	82868
77079	3	82869
77079	3	82880
77079	3	82895
77079	3	83051
77079	3	83105
77079	3	83191
77079	3	83336
77079	3	83527
77079	3	83528
77079	3	83739
77081	3	80870
77081	3	80932
77081	3	80931
77081	3	81226
77081	3	81239
77081	3	81238
77081	3	81237
77081	3	81236
77081	3	81235
77081	3	81234
77081	3	81233
77081	3	81232
77081	3	81241
77081	3	81243
77081	3	81245
77081	3	81471
77081	3	81470
77081	3	81469
77081	3	81468
77081	3	81467
77081	3	81466
77081	3	81652
77081	3	81653
77081	3	81713
77081	3	81714
77081	3	81716
77081	3	81718
77081	3	81721
77081	3	81722
77081	3	81723
77081	3	81725
77081	3	81928
77081	3	81927
77081	3	81959
77081	3	82931
77081	3	82932
77081	3	82933
77081	3	83664
77081	3	83665
77081	3	83666
77081	3	83667
77082	3	80924
77082	3	80935
77082	3	80934
77082	3	80933
77082	3	81715
77082	3	81717
77082	3	81720
77082	3	82242
77082	3	82243
77082	3	82244
77082	3	82245
77082	3	82250
77082	3	82246
77082	3	82247
77082	3	82248
77082	3	82249
77082	3	82251
77082	3	82252
77082	3	82253
77082	3	82254
77082	3	82255
77082	3	82256
77082	3	82257
77083	3	81719
77083	3	81724
77083	3	82709
77106	3	81473
77125	3	80778
77125	3	80939
77125	3	81528
77125	3	81566
77125	3	81692
77125	3	81783
77125	3	81981
77125	3	82194
77125	3	82428
77125	3	82495
77125	3	83559
77130	3	80744
77130	3	81512
77130	3	81633
77153	3	81188
77153	3	82175
77153	3	82684
77153	3	83504
77172	3	83177
77177	3	81190
77180	3	80587
77180	3	80807
77180	3	81089
77180	3	81691
77180	3	81690
77180	3	81810
77180	3	82046
77180	3	82204
77194	3	82026
77203	3	80675
77216	3	80594
77216	3	81041
77216	3	81354
77216	3	81372
77216	3	81969
77216	3	82128
77216	3	82221
77216	3	82583
77216	3	83605
77216	3	83714
77217	3	73389
77224	3	81145
77225	3	81491
77269	3	81567
77269	3	81660
77270	3	80721
77270	3	80950
77270	3	81137
77270	3	81340
77270	3	81582
77270	3	81922
77270	3	81944
77270	3	83042
77279	3	80559
77279	3	80789
77279	3	80957
77279	3	81136
77279	3	81411
77279	3	81693
77279	3	82442
77279	3	82934
77279	3	83208
77279	3	83434
77279	3	83491
77279	3	83677
77281	3	81065
77281	3	81091
77281	3	81904
77281	3	83104
77304	3	81947
77304	3	82763
77304	3	82885
77304	3	83009
77304	3	83509
77316	3	81176
77316	3	82558
77341	3	73299
77352	3	81186
77354	3	81476
77354	3	81636
77354	3	81668
77354	3	82186
77354	3	82930
77387	3	73148
77398	3	83053
77414	3	73285
77414	3	73282
77414	3	73284
77414	3	76628
77414	3	77005
77414	3	73286
77414	3	79165
77443	3	82415
77443	3	82454
77443	3	83162
77443	3	83644
77451	3	82310
77451	3	82523
77451	3	82835
77459	3	82659
77465	3	81757
77466	3	81185
77466	3	81657
77466	3	82629
77466	3	83054
77468	3	83462
77469	3	80645
77469	3	81472
77469	3	81935
77469	3	82144
77469	3	83541
77483	3	82052
77485	3	83292
77497	3	80471
77497	3	80511
77497	3	80547
77497	3	80639
77497	3	80691
77497	3	80690
77497	3	80699
77497	3	80739
77497	3	80753
77497	3	81001
77497	3	81138
77497	3	81161
77497	3	81280
77497	3	81292
77497	3	81332
77497	3	81371
77497	3	81431
77497	3	81454
77497	3	81511
77497	3	81634
77497	3	81734
77497	3	81759
77497	3	81768
77497	3	81915
77497	3	82068
77497	3	82090
77497	3	82125
77497	3	82166
77497	3	82228
77497	3	82329
77497	3	82352
77497	3	82490
77497	3	82505
77497	3	82574
77497	3	82599
77497	3	82628
77497	3	82646
77497	3	82685
77497	3	82743
77497	3	82764
77497	3	82881
77497	3	82941
77497	3	83452
77497	3	83505
77497	3	83517
77497	3	83548
77497	3	83610
77497	3	83641
77497	3	83647
77515	3	83307
77524	3	81769
77548	3	81667
77548	3	81666
77561	3	80700
77570	3	81821
77571	3	83023
77573	3	82190
77573	3	83302
77588	3	82316
77594	3	81935
77607	3	82344
77619	3	76629
77619	3	83742
77633	3	80735
77633	3	82224
77633	3	83642
77633	3	83736
77634	3	80811
77634	3	82357
77634	3	82749
77634	3	83079
77634	3	83109
77634	3	83360
77637	3	80774
77637	3	81122
77643	3	80554
77643	3	81954
77647	3	83458
77657	3	83316
77657	3	83415
77694	3	82378
77699	3	82598
77709	3	81762
77709	3	83358
77733	3	82698
77733	3	82950
77735	3	81913
77741	3	83346
77742	3	81731
77742	3	82688
77742	3	82695
77760	3	80725
77760	3	72975
77760	3	72988
77760	3	81222
77761	3	80867
77778	3	81436
77778	3	82328
77778	3	82739
77780	3	80483
77780	3	80532
77780	3	81070
77780	3	81090
77780	3	81478
77780	3	81843
77780	3	81852
77780	3	82111
77780	3	82570
77780	3	82678
77780	3	83240
77780	3	83302
77780	3	83562
77785	3	81978
77786	3	80846
77786	3	81109
77786	3	81144
77786	3	81317
77786	3	81851
77786	3	82305
77786	3	82642
77786	3	82774
77786	3	82940
77787	3	80598
77787	3	80682
77787	3	80850
77787	3	80891
77787	3	80995
77787	3	81009
77787	3	81077
77787	3	81101
77787	3	81149
77787	3	81191
77787	3	81406
77787	3	81489
77787	3	81562
77787	3	81842
77787	3	82302
77787	3	83337
77787	3	83486
77787	3	83519
77787	3	83525
77799	3	81250
77799	3	81514
77799	3	81541
77799	3	81746
77799	3	81764
77799	3	81775
77825	3	80927
77825	3	81068
77825	3	81399
77825	3	82085
77825	3	83420
77825	3	83622
77825	3	83674
77826	3	81841
77887	3	80484
77887	3	80501
77887	3	80605
77887	3	81321
77887	3	81461
77887	3	81500
77887	3	81516
77887	3	81849
77887	3	82457
77887	3	82803
77887	3	82866
77887	3	83775
77892	3	80526
77892	3	80702
77892	3	80729
77892	3	80745
77892	3	80748
77892	3	80784
77892	3	80987
77892	3	80997
77892	3	81163
77892	3	81333
77892	3	81334
77892	3	81405
77892	3	81460
77892	3	81504
77892	3	81702
77892	3	81741
77892	3	81743
77892	3	82140
77892	3	82159
77892	3	82407
77892	3	82434
77892	3	82563
77892	3	82576
77892	3	82692
77892	3	82753
77892	3	83029
77892	3	83071
77892	3	83316
77892	3	83326
77892	3	83355
77892	3	83570
77892	3	83650
77892	3	83678
77892	3	83756
77904	3	80908
77904	3	82639
77904	3	83039
77909	3	83360
77926	3	81259
77959	3	80747
77959	3	80750
77959	3	80801
77959	3	80874
77959	3	80959
77959	3	81029
77959	3	81209
77959	3	81262
77959	3	81300
77959	3	81498
77959	3	81630
77959	3	81792
77959	3	81796
77959	3	81795
77959	3	82131
77959	3	82182
77959	3	82214
77959	3	82213
77959	3	82471
77959	3	82852
77959	3	82900
77959	3	82920
77959	3	82921
77959	3	83000
77959	3	83228
77959	3	83400
77959	3	83402
77959	3	83492
77959	3	83508
77959	3	83514
77959	3	83518
77959	3	83592
77977	3	83186
77986	3	80826
77986	3	80958
77986	3	81129
77986	3	81711
77986	3	81899
77999	3	80590
77999	3	80800
77999	3	80847
77999	3	81034
77999	3	82873
77999	3	83079
77999	3	83324
78002	3	81107
78006	3	80583
78006	3	83683
78055	3	80498
78055	3	80656
78055	3	80676
78055	3	80715
78055	3	80772
78055	3	80914
78055	3	80915
78055	3	80949
78055	3	81007
78055	3	81018
78055	3	81028
78055	3	81035
78055	3	81080
78055	3	81091
78055	3	81093
78055	3	81099
78055	3	81117
78055	3	81114
78055	3	81118
78055	3	81135
78055	3	81199
78055	3	81282
78055	3	81375
78055	3	81410
78055	3	81425
78055	3	81453
78055	3	81479
78055	3	81547
78055	3	81556
78055	3	81584
78055	3	81676
78055	3	81794
78055	3	81804
78055	3	81885
78055	3	82010
78055	3	82037
78055	3	82061
78055	3	82065
78055	3	82070
78055	3	82071
78055	3	82086
78055	3	82142
78055	3	82164
78055	3	82199
78055	3	82267
78055	3	82304
78055	3	82318
78055	3	82332
78055	3	82338
78055	3	82360
78055	3	82394
78055	3	82484
78055	3	82493
78055	3	82506
78055	3	82515
78055	3	82557
78055	3	82562
78055	3	82564
78055	3	82578
78055	3	82585
78055	3	82677
78055	3	82741
78055	3	82798
78055	3	82832
78055	3	82925
78055	3	82995
78055	3	82999
78055	3	83046
78055	3	83113
78055	3	83118
78055	3	83163
78055	3	83201
78055	3	83239
78055	3	83281
78055	3	83296
78055	3	83331
78055	3	83393
78055	3	83406
78055	3	83419
78055	3	83441
78055	3	83454
78055	3	83482
78055	3	83493
78055	3	83500
78055	3	83501
78055	3	83531
78055	3	83544
78055	3	83551
78055	3	83579
78055	3	83603
78055	3	83625
78055	3	83634
78055	3	83702
78055	3	83730
78061	3	81545
78061	3	82148
78061	3	82147
78061	3	82146
78061	3	82711
78061	3	83352
78065	3	81116
78065	3	82474
78065	3	82722
78086	3	82926
78095	3	82952
78131	3	80473
78131	3	80671
78131	3	81894
78131	3	81898
78131	3	81900
78131	3	81987
78131	3	81995
78131	3	82466
78131	3	82644
78131	3	82923
78133	3	82623
78133	3	82792
78136	3	81444
